price,area_m2,bedrooms,bathrooms,parking,price/m2,neighborhood
536000,67,3,2,2,8000.0,ALDEOTA
629999,165,4,4,2,3818.18,ALDEOTA
750000,130,3,4,2,5769.23,ALDEOTA
320000,68,3,1,2,4705.88,MARAPONGA
290000,72,3,2,2,4027.78,MARAPONGA
480000,70,3,1,2,6857.14,PARQUE IRACEMA
315000,63,3,2,2,5000.0,MONTE CASTELO
450000,142,4,2,1,3169.01,MEIRELES
770000,117,3,3,3,6581.2,ALDEOTA
320000,63,2,2,2,5079.37,CAMBEBA
330000,94,3,1,1,3510.64,FATIMA
270000,56,3,2,1,4821.43,PAPICU
380000,58,2,2,1,6551.72,MEIRELES
489000,73,3,2,2,6698.63,PRESIDENTE KENNEDY
480000,71,3,2,1,6760.56,COCO
285000,94,3,4,1,3031.91,ALDEOTA
422000,64,3,2,2,6593.75,ALVARO WEYNE
620000,116,3,3,2,5344.83,COCO
660000,90,3,3,2,7333.33,PATRIOLINO RIBEIRO
115000,43,2,1,1,2674.42,MESSEJANA
695500,79,3,3,2,8803.8,JOAQUIM TAVORA
285000,105,4,3,1,2714.29,PAPICU
340000,62,2,2,1,5483.87,PRAIA DE IRACEMA
400000,170,3,3,2,2352.94,ALDEOTA
550000,119,3,5,2,4621.85,MUCURIPE
335000,48,2,2,1,6979.17,CENTRO
205000,60,3,2,2,3416.67,PAPICU
450000,122,3,3,3,3688.52,ALDEOTA
499000,119,3,3,2,4193.28,PAPICU
520000,80,3,3,2,6500.0,EDSON QUEIROZ
780000,112,3,3,2,6964.29,MEIRELES
750000,172,3,3,2,4360.47,ALDEOTA
578000,95,2,2,2,6084.21,SAPIRANGA COITE
550000,90,3,2,2,6111.11,FATIMA
210000,55,3,1,1,3818.18,MESSEJANA
550000,76,3,3,2,7236.84,ENG LUCIANO CAVALCANTE
1048972,115,2,4,2,9121.5,ALDEOTA
450000,131,3,3,1,3435.11,MEIRELES
250000,103,3,1,1,2427.18,JOAQUIM TAVORA
220000,115,3,3,1,1913.04,PAPICU
760000,119,3,3,2,6386.55,MEIRELES
990000,236,4,6,3,4194.92,ALDEOTA
500000,98,2,2,1,5102.04,MEIRELES
650000,87,3,3,2,7471.26,FATIMA
243842,58,3,2,1,4204.17,PASSARE
630000,130,3,4,2,4846.15,VARJOTA
500000,183,3,3,2,2732.24,PAPICU
319000,63,2,2,2,5063.49,COCO
500000,97,3,4,2,5154.64,COCO
665000,157,3,4,3,4235.67,ALDEOTA
390000,98,3,1,2,3979.59,MEIRELES
188000,53,2,1,1,3547.17,ALVARO WEYNE
